mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__threshold,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,feature_set,param_clf__estimator__n_neighbors,param_kernel__gamma
0.08175387382507324,0.003955408719199445,0.019712114334106447,0.004409846695594578,1.0,0.45,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.45, 'kernel__gamma': 0.005}",0.2702702702702703,0.4,0.5652173913043478,0.2777777777777778,0.5116279069767442,0.40497866926582804,0.11950038882599262,72,0.4049079754601227,0.4484848484848485,0.37735849056603776,0.48863636363636365,0.46511627906976744,0.436900791443428,0.040436862929700064,kernel_logistic_rbf,lasso_top15,,0.005
0.07029671669006347,0.008707689055009814,0.019111824035644532,0.006291956236696331,1.0,0.45,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.45, 'kernel__gamma': 0.01}",0.46511627906976744,0.4897959183673469,0.6,0.358974358974359,0.5217391304347826,0.4871251373692512,0.07855317695402826,57,0.48863636363636365,0.5604395604395604,0.4971751412429379,0.5699481865284974,0.5425531914893617,0.5317504886673442,0.03302455987900391,kernel_logistic_rbf,lasso_top15,,0.01
0.07528438568115234,0.005903593937712997,0.018732452392578126,0.002673274811978145,1.0,0.45,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.45, 'kernel__gamma': 0.02}",0.5714285714285714,0.48,0.6274509803921569,0.358974358974359,0.5,0.5075707821590174,0.09093672628090914,51,0.5405405405405406,0.5729166666666666,0.5405405405405406,0.5829145728643216,0.5757575757575758,0.562533979273929,0.018250780756959416,kernel_logistic_rbf,lasso_top15,,0.02
0.07706217765808106,0.006171305007402799,0.01805849075317383,0.004415696861672864,1.0,0.45,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.45, 'kernel__gamma': 0.05}",0.5882352941176471,0.3829787234042553,0.5531914893617021,0.38095238095238093,0.5217391304347826,0.48541940365415365,0.08705255572193905,60,0.5543478260869565,0.5608465608465608,0.5591397849462365,0.59,0.5876288659793815,0.5703926075718271,0.015210039314515759,kernel_logistic_rbf,lasso_top15,,0.05
0.0728562355041504,0.014974333756364698,0.015953779220581055,0.0049759065846928215,1.0,0.5,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.5, 'kernel__gamma': 0.005}",0.11764705882352941,0.25,0.5238095238095238,0.125,0.3684210526315789,0.27697552705292644,0.15394746296988193,82,0.33112582781456956,0.3741935483870968,0.2638888888888889,0.38271604938271603,0.35443037974683544,0.34127093884402127,0.0425809140921695,kernel_logistic_rbf,lasso_top15,,0.005
0.09301285743713379,0.013365566761115371,0.01590895652770996,0.0018446994679392867,1.0,0.5,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.5, 'kernel__gamma': 0.01}",0.358974358974359,0.36363636363636365,0.5333333333333333,0.2857142857142857,0.5116279069767442,0.41065724972701717,0.09564238003731804,71,0.39751552795031053,0.46987951807228917,0.4294478527607362,0.5168539325842697,0.47674418604651164,0.4580882034828234,0.04106046861067273,kernel_logistic_rbf,lasso_top15,,0.01
0.08383340835571289,0.009704471222284489,0.01871018409729004,0.0036214635898664436,1.0,0.5,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.5, 'kernel__gamma': 0.02}",0.42857142857142855,0.4489795918367347,0.5217391304347826,0.3684210526315789,0.5454545454545454,0.4626331497858141,0.06414895209736043,64,0.5,0.550561797752809,0.47953216374269003,0.5578947368421052,0.5405405405405406,0.525705847775629,0.030550975909351245,kernel_logistic_rbf,lasso_top15,,0.02
0.08633246421813964,0.011181004284810944,0.01964735984802246,0.007212936112342272,1.0,0.5,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.5, 'kernel__gamma': 0.05}",0.46511627906976744,0.3181818181818182,0.46511627906976744,0.358974358974359,0.5238095238095238,0.42623965182104717,0.07582055030778082,70,0.4970414201183432,0.5652173913043478,0.47398843930635837,0.5561497326203209,0.5531914893617021,0.5291176945422145,0.03655568067964439,kernel_logistic_rbf,lasso_top15,,0.05
0.07928900718688965,0.005995203458624155,0.020211315155029295,0.007438811915930352,1.0,0.55,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.55, 'kernel__gamma': 0.005}",0.06060606060606061,0.16666666666666666,0.3684210526315789,0.125,0.32432432432432434,0.20900362084572607,0.11796918588973415,84,0.26573426573426573,0.27972027972027974,0.16296296296296298,0.2972972972972973,0.2465753424657534,0.25045802963611186,0.04680602870603899,kernel_logistic_rbf,lasso_top15,,0.005
0.09363784790039062,0.012830414774081405,0.024953126907348633,0.010302256374076035,1.0,0.55,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.55, 'kernel__gamma': 0.01}",0.17142857142857143,0.25,0.45,0.18181818181818182,0.41025641025641024,0.29270063270063273,0.11609274446013651,81,0.36363636363636365,0.3870967741935484,0.2972972972972973,0.4074074074074074,0.4049079754601227,0.3720691635989479,0.04053381853599184,kernel_logistic_rbf,lasso_top15,,0.01
0.08248467445373535,0.004337088275454782,0.01755223274230957,0.004647079672797081,1.0,0.55,"{'clf__estimator__C': 1.0, 'clf__threshold': 0.55, 'kernel__gamma': 0.02}",0.35,0.2857142857142857,0.46511627906976744,0.2857142857142857,0.4878048780487805,0.37486994570942384,0.08650396204268145,75,0.4050632911392405,0.4880952380952381,0.38461538461538464,0.49710982658959535,0.5028571428571429,0.45554817665932035,0.05020957057946352,kernel_logistic_rbf,lasso_top15,,0.02
